t,price,births,fertility_rate,young_share,old_share,theta,average_age,n_home,young_homeownership_proxy,old_homeownership_proxy,aggregate_homeownership_proxy,age_share_15,age_share_25,age_share_35,age_share_45,age_share_55,age_share_65,age_share_75,age_share_85,boom_generation_age,boom_generation_homeownership_proxy_level,boom_generation_housing_burden_proxy_level,parent_generation_age,parent_generation_homeownership_proxy_level,parent_generation_housing_burden_proxy_level,child_generation_age,child_generation_homeownership_proxy_level,child_generation_housing_burden_proxy_level,price_index,case
74,-0.33726459979800283,0.0837992437650942,0.23535157648897326,0.1913860468691355,0.45255411696902614,0.9302177086635455,54.241323841924086,0.16815055358653108,0.43085422230452014,0.7378735676019896,0.5496786692618205,0.09214183962467243,0.09924420724446306,0.10848162434965819,0.11852592111854736,0.1290522906936329,0.14016792807899486,0.1514049605067376,0.16098122838329368,74.0,0.7345154004829973,0.713719964757154,99.0,,,49.0,0.5901915457923941,0.7246810863367796,0.713719964757154,baseline
75,-0.3281862106121338,0.08361512068149689,0.23492464155303808,0.1910955977992021,0.452981242634672,0.9300358954560779,54.26405884310978,0.1677825526722227,0.4296495809663775,0.7377023814943704,0.5494349709817328,0.09198063102527852,0.09911496677392358,0.10838883116142012,0.1184774083265974,0.12905692007810834,0.14023525146441088,0.15154484559189327,0.16120114557836784,75.0,0.7312917552976979,0.7202288929547431,100.0,,,50.0,0.6096906172318318,0.7299732028436592,0.7202288929547431,baseline
76,-0.31909319486417864,0.08343099442168865,0.23449779510977922,0.19080482057881124,0.4534093419354641,0.9298379464402545,54.2868389271718,0.16741436444659108,0.4284439557638019,0.7375308791450046,0.5491915498698215,0.09181930597219029,0.09898551460662094,0.10829577293594672,0.11842865543226935,0.1290614091175085,0.140302586045918,0.15168499198458926,0.16142176390495688,76.0,0.7131763399194201,0.7268078113947076,101.0,,,51.0,0.6292774641021763,0.7353164516127668,0.7268078113947076,baseline
77,-0.309987490498518,0.08324690256903156,0.23407113021680473,0.19051380341620527,0.4538383108666393,0.92962617781094,54.30965722294109,0.16704611510318554,0.4272376206498376,0.7373591005383453,0.5489484631860106,0.09165790494134146,0.09885589847486383,0.10820248429874578,0.11837966107758688,0.12906574034082266,0.14036993644844842,0.1518253925438761,0.16164298187431478,77.0,0.6950522682840258,0.733456131337463,102.0,,,52.0,0.6489695884113854,0.7407099912829102,0.733456131337463,baseline
78,-0.3008707448533202,0.08306288168370733,0.23364472568569128,0.1902226013299953,0.4542680609781835,0.9294021283236338,54.33250923458928,0.16667789699072022,0.4260308134178734,0.7371870762217863,0.5487057519864602,0.09149645486818488,0.09872614646181041,0.10810900050641542,0.11833044472124127,0.12906989246416445,0.14043726251036326,0.15196602986265353,0.16186476860516677,78.0,0.6769218859971907,0.7401734377902449,103.0,,,53.0,0.6687827076041287,0.7461531580274094,0.7401734377902449,baseline
79,-0.29174440793871265,0.08287897164507407,0.23321865055751537,0.18993126860246679,0.4546984750010156,0.9291672953399104,54.35538996023536,0.1663097842527389,0.42482374413521773,0.7370148301682632,0.5484634465899302,0.09133498878073945,0.09859627982172732,0.10801534379968032,0.11828103573410902,0.12907387686272825,0.14050453068537644,0.15210684968714838,0.1620870946284908,79.0,0.6587873995827567,0.7469594284770361,104.0,,,54.0,0.6887307873254667,0.7516454040933697,0.7469594284770361,baseline
0,0.0,0.0902,0.22,0.27,0.31999999999999995,0.4475,47.4,0.0,0.3862962962962963,0.7287999999999999,0.48629999999999995,0.14,0.13,0.14,0.14,0.13,0.12,0.11,0.09,0.0,,,25.0,0.35,1.0,-25.0,,,1.0,persistent_theta0_plus_0p05
1,-0.02189162499999999,0.09109486443014736,0.22096534325113137,0.23003854207763044,0.35770285170910343,0.5374267852265485,50.09170181987396,0.0902,0.38680541391265033,0.7293123351476235,0.5181127100438933,0.09124659848461858,0.13879194359301186,0.13085085935682275,0.14091631007657837,0.14049143677986506,0.13019331735000456,0.11957148493217201,0.10793804942692685,1.0,,,26.0,0.35997033911409393,0.9834996541345108,-24.0,,,0.9783462575816758,persistent_theta0_plus_0p05
2,-0.03979703118610058,0.09311118377342487,0.22175805663427975,0.18573352950212033,0.3943891267539159,0.5770901846532063,51.95942801520425,0.18129486443014736,0.39757738996060193,0.7307329878258737,0.5313651102056983,0.09372754174672537,0.09200598775539495,0.14208906978189043,0.13395933801958837,0.14382893594248503,0.1431061774704122,0.13194661596404295,0.11933633331946074,2.0,,,27.0,0.36936022849292516,0.973474388067536,-23.0,,,0.960984469237038,persistent_theta0_plus_0p05
3,-0.05775296484734771,0.08461948004836072,0.22255586290326126,0.19224749624032864,0.42753569462019514,0.6059450007221263,53.29334537372674,0.18420604820357223,0.3924290268278314,0.7321845650657249,0.5376639719070886,0.09677761643776757,0.09546987980256107,0.09515075668636648,0.1469456807806081,0.1381203716725016,0.14799755325712194,0.14651014066157297,0.13302800070150023,3.0,,,28.0,0.3787140509371399,0.9586717859099434,-22.0,,,0.9438830909417489,persistent_theta0_plus_0p05
4,-0.073544117329915,0.07970974703290397,0.22325985671886836,0.1910118823258526,0.4519613408753273,0.6281134244389167,54.43561914353387,0.1777306638217856,0.39457084645927815,0.7305580272830895,0.5467268628476045,0.09006568087533232,0.10094620145052029,0.1011063519177464,0.10076838800538175,0.15515203687569198,0.14553984800219794,0.15515999257443447,0.1512615002986949,4.0,,,29.0,0.3877307001216673,0.9453483050609341,-21.0,,,0.929095155689833,persistent_theta0_plus_0p05
5,-0.08830154576198627,0.07354631693362326,0.2239197783859395,0.1832895898107027,0.48826100985601495,0.661941470398808,55.07325887581505,0.16432922708126468,0.3986839759522996,0.7379270650625686,0.5461223116499344,0.08697748994996282,0.09631209986073987,0.10959948201105878,0.10977336084948554,0.1090765574727379,0.16760544197030458,0.15642767379225583,0.16422789409345454,5.0,,,30.0,0.3965614785130545,0.932306553633513,-20.0,,,0.9154847745427702,persistent_theta0_plus_0p05
6,-0.1016310893318369,0.07850519719990093,0.2245175244886222,0.1769433416358161,0.47339487860462975,0.6495138894987943,55.47651723777107,0.15325606396652725,0.4002130194724051,0.7319375790819216,0.546080385941771,0.08195731316303982,0.09498602847277626,0.10679003181242389,0.12152296738945004,0.1213487805576803,0.12033539859965478,0.18397174575268732,0.16908773425228768,6.0,,,31.0,0.405154735746268,0.9206962942812962,-19.0,,,0.9033627503606512,persistent_theta0_plus_0p05
7,-0.11700467503702745,0.08064964851810032,0.22520891473966523,0.1770093820971267,0.46488024464642874,0.641840812867217,55.47143815673196,0.1520515141335242,0.40299171654289145,0.7323195222615532,0.5406612440652288,0.08749440944372709,0.08951497265339961,0.10533306111239077,0.11842289995645111,0.13435441218760272,0.13389134563829652,0.1321026490731572,0.19888624993497503,7.0,,,32.0,0.41395943134213947,0.9083188469106074,-18.0,,,0.8895810343294156,persistent_theta0_plus_0p05
8,-0.13348460190097491,0.08079007623472127,0.22595242465427606,0.19108702936807315,0.4513594884848064,0.6275604852311147,54.06316047106175,0.15915484571800126,0.40303132017715443,0.7344700015907296,0.5448052698722551,0.09261803929748062,0.09846899007059251,0.10228498078078357,0.1203596427737144,0.13490885859262247,0.15274965274943098,0.1514543811124004,0.14715545462297502,8.0,,,33.0,0.4228428067198809,0.8961790391719366,-17.0,,,0.8750409428409693,persistent_theta0_plus_0p05
9,-0.15044782794165718,0.07850977884708571,0.22672030289774206,0.18614351506797144,0.46757175505278137,0.6428930522873075,54.80496164981082,0.1614397247528216,0.4059070012291383,0.7346294697300519,0.5479235252740005,0.08765983277671963,0.0984836822912518,0.10630781313179476,0.11042758349849428,0.12954933324895815,0.1449166488031167,0.16325221482831118,0.15940289142135347,9.0,,,34.0,0.43171710266790075,0.8832448585748288,-16.0,,,0.8603226136381597,persistent_theta0_plus_0p05
10,-0.16704343014902107,0.07857115718938956,0.2274740651113837,0.18125910066705325,0.47333379918323587,0.6488115541648543,55.16851618385008,0.159299855081807,0.4090129011863146,0.7355919530334585,0.5461824079482669,0.08655225763278088,0.09470684303427239,0.10802941036944097,0.11661191075623141,0.12076577902403848,0.14139206042682265,0.1573653671820003,0.17457637157441291,10.0,,,35.0,0.4404707713583703,0.8701988375312621,-15.0,,,0.8461628615599962,persistent_theta0_plus_0p05
11,-0.18408907726061957,0.08119445951444759,0.22825087701337216,0.18312035303502006,0.4611550137155279,0.6375714593887222,54.902826822853974,0.15708093603647527,0.4108109075537278,0.7341817015822681,0.545686590688916,0.08805783325128878,0.09506251978373127,0.10561103198095928,0.12046750950490974,0.129646091763583,0.1339935604876759,0.15608677206265745,0.17107468116519456,11.0,,,36.0,0.44796240296730383,0.8545878832663725,-14.0,,,0.8318617005647623,persistent_theta0_plus_0p05
12,-0.20255809182861503,0.08139038858603942,0.22909554983497502,0.18643216983172112,0.4582995211824974,0.6345047435894895,54.65053741860625,0.15976561670383715,0.4130186168360213,0.7350824199179601,0.5460447647399284,0.09037647972302504,0.09605569010869608,0.1052837701404329,0.1169664725979641,0.13301806624738452,0.14286427767331153,0.14690926424322623,0.16852597926595964,12.0,,,37.0,0.45549471677644254,0.8387505837854525,-13.0,,,0.8166390411649247,persistent_theta0_plus_0p05
13,-0.22163223323880435,0.08072763094541272,0.22997117914358703,0.18858513266832594,0.4603811802146949,0.6360552922929765,54.48359575485857,0.162584848100487,0.41527813986488193,0.7362157638862601,0.5481711428603567,0.09030993733859452,0.09827519532973142,0.10604949291811896,0.11623767861400114,0.1287465155848591,0.14611952224375055,0.1561429208769151,0.1581187370940292,13.0,,,38.0,0.4629579237007639,0.8227073267111946,-12.0,,,0.8012099685536916,persistent_theta0_plus_0p05
14,-0.24102471155560828,0.08076978681576083,0.2308648532999889,0.1858281203811255,0.4643144385175758,0.6400087766086494,54.782381859816205,0.16211801953145213,0.4182328468056396,0.7362319193217606,0.5486596556265387,0.08864469963475956,0.09718342074636593,0.10737361166407626,0.1158676615351117,0.12661616790211072,0.1399591330588073,0.158042917812092,0.16631238764667652,14.0,,,39.0,0.47031174863272307,0.8062832720066502,-11.0,,,0.7858222072592351,persistent_theta0_plus_0p05
15,-0.2609677284326309,0.08178178358444041,0.2317875204866286,0.1857261276347533,0.4614430408660235,0.6374398176342082,54.74572107933821,0.16149741776117355,0.4209965565090851,0.736438082332007,0.5480582701685184,0.08948292315315326,0.09624320448160004,0.10712886128191619,0.11836188375504675,0.1273400864622603,0.13887228648620464,0.15273152931554826,0.1698392250642706,15.0,0.02025735660485028,0.7703057781887801,40.0,0.4775752011790525,0.7897362358230264,-10.0,,,0.7703057781887801,persistent_theta0_plus_0p05
16,-0.28189056631941406,0.08267646335728025,0.2327594832332866,0.1882531673800557,0.4565455655917968,0.6326530339256089,54.508689286781944,0.16255157040020124,0.42346126080975716,0.7366376932633829,0.5487197040273488,0.09084334213507274,0.09740982524498296,0.10637257711738611,0.1184039238883304,0.130424766022431,0.14003508543875456,0.1519456748213443,0.16456480533169793,16.0,0.05450538594746737,0.7549078955839236,41.0,0.4847843731910209,0.7729647694298912,-9.0,,,0.7543562319952104,persistent_theta0_plus_0p05
17,-0.30383835803081827,0.08259601198023123,0.23378344028010464,0.18944116691212498,0.4572574534808769,0.6331155330959705,54.444815638179314,0.16445824694172068,0.42633186595757966,0.7373815246273573,0.5497918425868824,0.09121757506159314,0.09822359185053182,0.10693564101290601,0.11677487041614754,0.1295908681779446,0.14245965656269527,0.15218425525938115,0.1626135416588005,17.0,0.08989896944146873,0.7390719093680077,42.0,0.4919313210948243,0.7558591343982077,-8.0,,,0.7379801453740067,persistent_theta0_plus_0p05
18,-0.32646090653161275,0.08273935934049739,0.2348435922487745,0.18937378863112947,0.45830934145465996,0.6340723390145246,54.46451250193728,0.1652724753375115,0.42941527631092463,0.7379195491676127,0.550652498058937,0.090944759800545,0.09842902883058445,0.10761120482285225,0.11715589860951028,0.12754976648184804,0.14126292535518525,0.15450648951073356,0.16253992658874117,18.0,0.1265575565976448,0.7230811182820174,43.0,0.4989699892215226,0.7385093239416811,-7.0,,,0.7214725793627804,persistent_theta0_plus_0p05
19,-0.3498662379063885,0.08343663486272365,0.23594548767901272,0.18919898131506424,0.45717427344184247,0.6691569989003986,54.48143230757566,0.16533537132072862,0.43262207100084493,0.7381238528261893,0.5509438212214882,0.09108417713923274,0.09811480417583152,0.10781447346538925,0.11787219202295852,0.12794007975474556,0.13900987342342008,0.1531775826829583,0.16498681733546403,19.0,0.16458021827302682,0.7068777388224947,44.0,0.5059015473712105,0.7209148763983922,-6.0,,,0.7047823565774629,persistent_theta0_plus_0p05
20,-0.37029336809116087,0.08409097682552855,0.23691139725025862,0.19047089458025285,0.45458215984625067,0.7030712554466466,54.36250948728163,0.16617599420322104,0.4352792630727206,0.7384822412489855,0.5512052516007544,0.09202276018912288,0.09844813439112998,0.10767034330875773,0.1183146770681819,0.12896192519655686,0.1396948151641844,0.15101509286664133,0.16387225181542492,20.0,0.2038364060881084,0.6931103828259128,45.0,0.512387457396867,0.7059090782348832,-5.0,,,0.6905317209463386,persistent_theta0_plus_0p05
21,-0.38747622867254283,0.08437832151992286,0.23772696092110981,0.1918283230916058,0.453233721226018,0.7388985199211042,54.25557890697198,0.1675276116882522,0.4374730235428572,0.7388707710161672,0.5518531013280833,0.09256169909672393,0.09926662399488187,0.10782326833944345,0.11792370054120771,0.12919098680172508,0.14053309893577703,0.1514601695176664,0.16124045277257457,21.0,0.24413919390173733,0.6818333896117972,46.0,0.5339146438447622,0.6927944426700864,-4.0,,,0.6787677692705489,persistent_theta0_plus_0p05
22,-0.4009452684002138,0.08449007261074275,0.23836821501721933,0.19211727745067744,0.45343079780491263,0.7728803377075928,54.24321090517971,0.1684692983454514,0.4393183713136409,0.7391973500194435,0.5522588665661649,0.09258464644046863,0.09953263101020882,0.10837632575230102,0.11771821366500572,0.12835738532710314,0.14033807030842274,0.1518878183178127,0.1612049091786772,22.0,0.2851872062895379,0.6732343343067019,47.0,0.5548698482382303,0.6824004024065354,-3.0,,,0.6696867130600749,persistent_theta0_plus_0p05
23,-0.4107885058462155,0.08480343404508198,0.2388379402151794,0.19223444827039224,0.4526987061158878,0.804087778377675,54.226224513684116,0.16886839413066562,0.4406779732833681,0.7393280604733662,0.5523123433780499,0.09269274051519767,0.09954170775519457,0.10864971817010706,0.11830348630180874,0.1281136411418041,0.13941069606470446,0.15165326688144531,0.16163474316973805,23.0,0.3266404172288757,0.6671503574204677,48.0,0.57533465485868,0.6745509623771379,-2.0,,,0.6631271642894707,persistent_theta0_plus_0p05
24,-0.41716615824383,0.08514720099179907,0.23914277966226283,0.19271587555924266,0.45123239203198073,0.8321144083822805,54.17553411657177,0.1692935066558247,0.44151785230342644,0.7393648158388824,0.5522503274206031,0.09304686971620757,0.09966900584303509,0.10867170881739448,0.11861510920740351,0.12876491438397872,0.13916143463193764,0.15066787193876238,0.16140308546128068,24.0,0.36813232859009737,0.6634189085745699,49.0,0.5953990772016883,0.6690992476958988,-1.0,,,0.6589114272822216,persistent_theta0_plus_0p05
25,-0.4202863254679394,0.08526514196541955,0.23929205932776737,0.1933482751725867,0.45032923671413794,0.8626087875341806,54.1168015403598,0.16995063503688104,0.44189754557203004,0.7394563658675262,0.5522795826402684,0.0933634203519281,0.09998485482065861,0.1087400640806845,0.11856211949350687,0.12902030453908392,0.1397780944211617,0.15030087373954643,0.16025026855342986,25.0,0.40929818130579715,0.6618694969016773,50.0,0.6151557920862765,0.6658599815999916,0.0,,,0.6568587175074408,persistent_theta0_plus_0p05
26,-0.41974620620839453,0.0852244902025578,0.239266211473905,0.19354989232319242,0.4502590279687035,0.8947752164979388,54.099415324897436,0.17041234295721863,0.44182132371945104,0.7394766357316186,0.5522775509915393,0.09336353384413745,0.10018635847905497,0.10893390271761892,0.11847273852945028,0.1287844384610349,0.13986176975531228,0.150758257127339,0.15963900108605217,26.0,0.4156251962083537,0.663743833046606,51.0,0.6346617563278651,0.6650447429785507,1.0,,,0.6572135953811264,persistent_theta0_plus_0p05
27,-0.41532024632696224,0.08517691677368003,0.23905450865595335,0.19338760992041998,0.4503048799114015,0.9271568561006716,54.10905477745194,0.17048963216797736,0.4412580326552422,0.7393770708175744,0.552025069050866,0.09326216730453489,0.10012544261588507,0.10908694108206211,0.11861161946594061,0.12860894962017586,0.13952103038988917,0.15075660251337286,0.16002724700813947,27.0,0.42136828842452206,0.6681992481627325,52.0,0.6539919207942468,0.6667916322020118,2.0,,,0.660128843013421,persistent_theta0_plus_0p05
28,-0.40699007506248697,0.08513496276031146,0.23865656724028428,0.19331747970187407,0.4499566872537083,0.95,54.1043391787204,0.17040140697623785,0.440146709759731,0.7391829754389903,0.5516161284142319,0.0932538297359944,0.10006364996587966,0.10907175235913065,0.11883396979290925,0.12882011089237766,0.13939626801764932,0.15045986450099808,0.1601005547350609,28.0,0.42654909597611423,0.675302304384879,53.0,0.6732336916061902,0.6711482691497297,3.0,,,0.6656507968113005,persistent_theta0_plus_0p05
29,-0.39589374805668165,0.08499380428300456,0.2381275122517029,0.19328541943502459,0.4497889843610168,0.95,54.09799404053125,0.1703118795339915,0.43864912725568056,0.738964200901482,0.5512193878997059,0.09321890207028072,0.10006651736474385,0.10901730814353632,0.11883145218813625,0.12907683587228622,0.1396416257608541,0.1503430686576544,0.15980428994250828,29.0,0.4313499771637678,0.6843639359281201,54.0,0.6925137408234668,0.6774020911786319,4.0,,,0.6730782080057769,persistent_theta0_plus_0p05
30,-0.3847398319069585,0.0847761782327443,0.23759689345858326,0.1930609632059236,0.45013227472451217,0.9498427208879557,54.110334896515056,0.17012876704331603,0.4371596866909631,0.7387730049084918,0.550920872472555,0.09304871715252448,0.10001224605339913,0.10900213072600656,0.11875219790396972,0.1290524334395879,0.13989642836213834,0.15058241167147637,0.1596534346908975,30.0,0.4361573806185329,0.693572659981982,55.0,0.7119777312048892,0.68374936816274,5.0,,,0.6806276907799949,persistent_theta0_plus_0p05
31,-0.3735669814878048,0.08455538354184879,0.23706655930354484,0.19265555252664324,0.45067084580530214,0.9456999283876046,54.139477098038014,0.16976998251574887,0.4356829789802603,0.7385617343792346,0.5506148644387461,0.0928178990431108,0.09983765348353242,0.10895173758735578,0.11874517383582835,0.12897669024487043,0.1398811815782054,0.15086925882211447,0.1599204054049823,31.0,0.44097971787986484,0.7028945141855275,56.0,0.7167373400864439,0.691110407448641,6.0,,,0.6882748830766415,persistent_theta0_plus_0p05
32,-0.36284963469760495,0.08435977073940899,0.2365589586054789,0.19226921658152946,0.45111875216540787,0.9446042548622876,54.16847285526983,0.16933156177459308,0.4342599258412649,0.7383462055152217,0.5503022579715771,0.09262581023461308,0.09964340634691637,0.10881986980227673,0.11875393186142406,0.12903822958936184,0.13987405929160246,0.15093372094085614,0.1603109719329493,32.0,0.4458820262335037,0.7119974021468897,57.0,0.7215750570871049,0.6982324728612126,7.0,,,0.6956910334274129,persistent_theta0_plus_0p05
33,-0.3522347786974528,0.08415297030903912,0.23605728345861562,0.19197136671983106,0.45153478112672596,0.9454473743198714,54.19095408232204,0.16891515428125778,0.432842087616561,0.7381446285377368,0.5500160233625602,0.09247060517296474,0.09950076154686632,0.10867757908308473,0.11868602690150704,0.12913024616885133,0.14003026140577265,0.15102252193629517,0.16048199778465808,33.0,0.45081852318590804,0.7211328716087314,58.0,0.7264788998590206,0.7053573355561449,8.0,,,0.7031150261666068,persistent_theta0_plus_0p05
34,-0.34149623798521084,0.0839166665981416,0.23555084534414686,0.19165751362005473,0.4520853628891047,0.9492841625313057,54.216565585975914,0.1685127410484481,0.43141086807738127,0.7379521080605738,0.549747305520613,0.09228222719761954,0.09937528642243519,0.10856706650324513,0.11858005679853546,0.12911000018905994,0.14018830713359756,0.1512539579397178,0.16064309781578937,34.0,0.45576243711357994,0.7304641534026233,59.0,0.7314428034522852,0.7126445408012255,9.0,,,0.7107061413018433,persistent_theta0_plus_0p05
35,-0.33030624639075956,0.08367823248486429,0.23502427240271667,0.19127999289898934,0.45267919638218945,0.95,54.24719716665625,0.16806963690718074,0.4299292354982268,0.7377436006498522,0.5494472137261937,0.09206355178283471,0.09921644111615463,0.10847782672232667,0.11851155203545166,0.12905143196104277,0.14022794771577646,0.15149124108948217,0.16096000757693088,35.0,0.46067631267179626,0.7402319567034439,60.0,0.7364606667652892,0.7203330636127983,10.0,,,0.7187035993426869,persistent_theta0_plus_0p05
36,-0.3190203939798387,0.08345952051442662,0.2344943808052638,0.19089981339116652,0.4531875194147496,0.95,54.27651005010381,0.1675948990830059,0.428436218076105,0.7375250894850672,0.5491271678266995,0.09185803232764639,0.09904178106352013,0.10837057202235496,0.11848645246081436,0.12905564271091455,0.14024993304010383,0.15162661814699,0.16131096822765578,36.0,0.46419510132130026,0.7480348625055866,61.0,0.7415408987444012,0.7281755689291255,11.0,,,0.7268607255721984,persistent_theta0_plus_0p05
37,-0.3077182961617014,0.08324458155787261,0.23396492374232067,0.19055752193794334,0.4536430692175293,0.95,54.302143997959135,0.1671377529992909,0.42693771124425056,0.7373077388578106,0.5488151222559446,0.09167514097751031,0.09888238096043303,0.10824733762868871,0.11844320419878614,0.12910886701705246,0.1403420751146895,0.1517450713797914,0.1615559227230484,37.0,0.4677776613750991,0.7559367468242266,62.0,0.7466845244967679,0.7361171472819068,12.0,,,0.7351223756380715,persistent_theta0_plus_0p05
38,-0.2963969107730324,0.08301513686533744,0.23343576163938956,0.19022065115204867,0.4541563017092749,0.95,54.32834504090273,0.16670410207229924,0.4254366876495203,0.7370970146439574,0.5485188859758039,0.0914852640193741,0.09873538713267459,0.10812775026236109,0.11836831775282404,0.1291269791234912,0.14047092290691512,0.151921519470654,0.1617638593317058,38.0,0.4714255827361225,0.763941894026346,63.0,0.7518907151957162,0.744161362004509,13.0,,,0.7434922693568539,persistent_theta0_plus_0p05
39,-0.28505641796097625,0.08278009839547104,0.23290690629873342,0.18985560251646733,0.4547229988183733,0.95,54.357408319358825,0.16625971842321005,0.4239379752930367,0.7368858152508866,0.5482250126641148,0.09127714909814119,0.09857845341832615,0.10801913443635108,0.11829462901882877,0.1291076352099795,0.14055845164376415,0.15213440669263578,0.1620301404819734,39.0,0.47514078679950533,0.7720473653639275,64.0,0.7571586054774946,0.7523093389984523,14.0,,,0.7519718284053319,persistent_theta0_plus_0p05
40,-0.273700149748606,0.08255174275580657,0.23237851592087613,0.18947766095973015,0.455275459057978,0.95,54.38725336280706,0.16579523526080847,0.42244041206518945,0.7366702321679719,0.5479220854066139,0.0910690599182293,0.09840860104150084,0.10790709383940074,0.11824116195666827,0.1290986241862228,0.14061512468324114,0.15231339909385663,0.16234693528088023,40.0,0.4789254603201412,0.7802509632558517,65.0,0.7624872566354847,0.7605600952090029,15.0,0.02026999548033171,0.7605600952090029,0.7605600952090029,persistent_theta0_plus_0p05
41,-0.262329914399102,0.08232854638980479,0.23185067663080136,0.18911553933786862,0.455791486226242,0.95,54.41548728851822,0.1653318411512776,0.42094052066444154,0.7364530735091429,0.5476173757326472,0.09087235114325548,0.09824318819461314,0.10778582677453091,0.1181894184169099,0.12911772924444853,0.14068970764706326,0.1524662734099434,0.16263550516923528,41.0,0.48278151822916465,0.7885552194500539,66.0,0.7592608324522039,0.7692571928141226,16.0,0.05439963755902464,0.7698293731476032,0.7692571928141226,persistent_theta0_plus_0p05
42,-0.2509447741228029,0.08210185213934532,0.23132334673580882,0.18876400527583148,0.4563135310045307,0.95,54.44304165450043,0.16488028914561137,0.41943902781450954,0.7362382977910555,0.5473188651739218,0.09067775283327123,0.09808625244256026,0.10766531862486561,0.11812315536763855,0.12913398972713366,0.14078985955311984,0.15263314717917376,0.1628905242722371,42.0,0.48671050992054593,0.7969634606014476,67.0,0.756042286120816,0.7780653397133717,17.0,0.08920895206366232,0.7792193580084423,0.7780653397133717,persistent_theta0_plus_0p05
43,-0.23954432521913632,0.08187149798047498,0.23079650958311926,0.1884044144380051,0.4568610268446339,0.95,54.4715087807497,0.1644303985291501,0.41793825416954344,0.7360245382243471,0.5470237914264244,0.09047615818575354,0.09792825625225154,0.1075504964296661,0.11805383708734772,0.12913022520034717,0.14088247107094745,0.1528230288705881,0.16315552690309834,43.0,0.4907139804074304,0.8054762074825267,68.0,0.7528320455256124,0.7869863892246824,18.0,0.1245062494083338,0.7887320593669499,0.7869863892246824,persistent_theta0_plus_0p05
44,-0.2281299263021634,0.08164314178736726,0.23027022984256465,0.1880357232840177,0.4574106644527447,0.95,54.50070350164353,0.16397335011982028,0.4164384806059456,0.735808688086447,0.5467260972573522,0.09027169506351822,0.09776402822049947,0.10743603274695775,0.11799248856842078,0.12912509094785907,0.14095547967613395,0.15300726486370497,0.16344791991290575,44.0,0.49479357120018935,0.814092814482685,69.0,0.7496305442737131,0.7960208290736445,19.0,0.16011064776925912,0.7983679944979241,0.7960208290736445,persistent_theta0_plus_0p05
45,-0.21670299642738597,0.08141791022435103,0.2297445743804341,0.18767088490998055,0.4579446407496979,0.95,54.52943278833638,0.16351463976784225,0.41493830977624196,0.7355914542627914,0.5464264860718293,0.09007168563518193,0.09759919927479861,0.10731755013842534,0.11793470503272026,0.12913221916917592,0.14103094517679068,0.15317460738717986,0.16373908818572738,45.0,0.49895083680882885,0.8228141729716142,70.0,0.7464382059018236,0.805169071886992,20.0,0.19585518857377082,0.8081277303636815,0.805169071886992,persistent_theta0_plus_0p05
46,-0.2052637214640619,0.08119235567165334,0.229219552924389,0.18731294218192884,0.45847488596885866,0.95,54.55761699863649,0.16306105201171828,0.413437399297798,0.7353748012552228,0.5461294321088269,0.08987443860244732,0.09743850357948151,0.10719772655189298,0.11787184197656136,0.12914260332075814,0.1411191814506717,0.15334403491300191,0.164011669605185,46.0,0.5189252221322718,0.8308169130385618,71.0,0.7432554355982374,0.8144325047549037,21.0,0.23158918396409126,0.8180129205290995,0.8144325047549037,persistent_theta0_plus_0p05
47,-0.19381201815652915,0.08096498451468272,0.22869516280714894,0.18695351796135445,0.4590163245098753,0.95,54.58607053496323,0.16261026589600436,0.41193688039822873,0.7351587886536534,0.545835083849153,0.08967483194524678,0.09727868601610769,0.10708018574406589,0.11780509807557703,0.12914487370912744,0.14120827930683913,0.15352450602660717,0.164283539176429,47.0,0.5389597530570083,0.8389118024103293,72.0,0.7400826286221379,0.8238127515535937,22.0,0.26717994136236306,0.8280253282053337,0.8238127515535937,persistent_theta0_plus_0p05
48,-0.18234860030213873,0.08073793258616223,0.228171437761954,0.18658940375003844,0.4595629219832366,0.95,54.61495256302817,0.16215734018633604,0.4104372768104338,0.7349420732684552,0.5455406233464881,0.0894731268128274,0.09711627693721103,0.10696363521793033,0.11774096049261966,0.12914307855617502,0.14128880249341372,0.15370633566864345,0.16456778382117948,48.0,0.5590735289341285,0.8470989665743663,73.0,0.7369201763226257,0.8333107973812403,23.0,0.30251395142087895,0.838165962814412,0.8333107973812403,persistent_theta0_plus_0p05
49,-0.17087446943598197,0.08051258648840132,0.22764842431659135,0.18622541589997088,0.4601038449762993,0.95,54.643774503902435,0.16170291710084495,0.4089381124841109,0.7347243369089331,0.5452454316296244,0.08927272603296871,0.09695268986700217,0.10684551033344485,0.11767938961837641,0.1291458391719085,0.14136682422613547,0.15388105206823577,0.1648559686819281,49.0,0.5792832934166109,0.855378860551949,74.0,0.7337684616236742,0.8429273799799408,24.0,0.3374974393413676,0.8484356947549692,0.8429273799799408,persistent_theta0_plus_0p05
50,-0.15939016026893743,0.08028777508791772,0.22712614736794703,0.1858647410891282,0.4606410618827745,0.95,54.672320072937204,0.16125051907456356,0.4074390928412512,0.7345065244106472,0.5449513027646707,0.08907418863425143,0.09679055245487679,0.10672619834564939,0.11761628422926768,0.12915171445318022,0.1414502468253288,0.1540535918817428,0.16513722317570284,50.0,0.5996034087642906,0.8637525059825764,75.0,0.7306278551400025,0.8526636185955713,25.0,0.37205634990701475,0.858835897505163,0.8526636185955713,persistent_theta0_plus_0p05
