year,scenario,share_25_39,share_40_59,share_60_79,share_80,average_age,price,price_index,births,fertility_rate,theta,average_age_bridge,young_homeownership_proxy,old_homeownership_proxy,young_housing_burden_proxy
2085,medium_immigration,0.2780511449101,0.375439588265704,0.3327913870034,0.0137178798207959,51.617560666644,0.561698486097157,0.9847080710189658,0.07312623990360671,0.19662293304059048,0.4701506684052613,51.70832803867552,0.4009601235435157,0.7601405115580651,1.0046639085889384
2086,medium_immigration,0.278245292555904,0.374995792386958,0.332959783900028,0.01379913115711,51.6139934940957,0.5605798372998834,0.9836071444095745,0.07315896467804976,0.1966669283634509,0.47034622966803863,51.7107765585641,0.4011025373305815,0.7601507093988475,1.0035405976102538
2087,medium_immigration,0.27843884014264,0.374553378459426,0.333127657532542,0.0138801238653926,51.6104375656314,0.5594466039910913,0.9824931193751226,0.07319186385224326,0.19671150731788753,0.47054117723674516,51.71321722604914,0.4012468248833786,0.7601610398925449,1.0024083855850812
2088,medium_immigration,0.278631770079954,0.374112371722052,0.333294995652387,0.0139608625456073,51.6068929271321,0.5582988141104579,0.9813660706462082,0.07322493505468605,0.1967566691968247,0.4707355068662018,51.715650244289584,0.40139298328222905,0.76017150277271,1.001267355968599
2089,medium_immigration,0.278824092387465,0.373672765384154,0.333461796635189,0.0140413455931919,51.6033590705484,0.5571548184379935,0.9802440340331702,0.07325791131098162,0.19680169210284718,0.47092921414742317,51.718075356515484,0.40153867597944415,0.7601819307552118,1.0001314664834715
2090,medium_immigration,0.279015807759469,0.373234529192142,0.333628086100379,0.0141215769480091,51.5998368100802,0.5560147063806653,0.9791270828365979,0.07329078985199833,0.19684657241592513,0.47112232557962896,51.720493183131104,0.40168389138976335,0.760192323028191,0.9990007555935452
2091,medium_immigration,0.279001066794838,0.372740183936744,0.334207004123785,0.0140517451446318,51.6092760000694,0.5551780918613076,0.9783082734644638,0.0732758202987011,0.19687951211174487,0.47158271432234944,51.73019964047724,0.40179046147282155,0.760199948684655,0.9981741944191
2092,medium_immigration,0.278986379727491,0.372247777992489,0.334783654071819,0.0139821882082011,51.6186783873733,0.5543706463649869,0.9775186616821805,0.07326052237608191,0.1969113085741413,0.4720413010928944,51.739868176555426,0.4018933247338773,0.7602073083110152,0.9973709580881186
2093,medium_immigration,0.27897175329582,0.371757296027186,0.335358047458802,0.0139129032181916,51.6280438370919,0.5535924648866057,0.9767582706643629,0.07324489558205546,0.19694195750576576,0.4724980926149213,51.74949881465402,0.4019924681248099,0.7602144010582044,0.996591055115749
2094,medium_immigration,0.278957184481208,0.371268723012339,0.335930203342565,0.0138438891638881,51.6373728916749,0.5528170047327876,0.9760011271508048,0.07322932764417422,0.19697250400259575,0.47295310558362663,51.759091957928746,0.40209127278171036,0.7602214688589684,0.9958143836045645
2095,medium_immigration,0.278942671641472,0.370782055353294,0.336500128875833,0.0137751441294004,51.6466656438716,0.5520440535619855,0.9752470174194148,0.07321382124391432,0.19700295638187226,0.4734063449584893,51.76864771973759,0.4021897656720294,0.7602285136501008,0.9950407776379325
2096,medium_immigration,0.278642022104138,0.370507329556238,0.337078524395567,0.0137721239440568,51.6669852776642,0.5521761579439044,0.9753758603340386,0.07313912952224307,0.19699775145987405,0.4739692801900407,51.78538488138265,0.40217293178223706,0.7602273096412919,0.9951680636935211
2097,medium_immigration,0.278342624043366,0.370233743892107,0.337654514839202,0.0137691172253244,51.68722022285,0.5523411920294166,0.9755368438807003,0.07306426317874135,0.19699124929843045,0.47452987525156887,51.8020524513975,0.40215190202708384,0.7602258055029886,0.9953202023164238
2098,medium_immigration,0.278044464249211,0.369961291011107,0.338228122667348,0.0137661220723333,51.7073714925322,0.5525394240394235,0.9757302456786788,0.07298921678285472,0.19698343945898708,0.4750881506283315,51.8186510521919,0.4021266424445797,0.7602239987867115,0.9954974397117695
