t,price,births,fertility_rate,young_share,old_share,theta,average_age,n_home,young_homeownership_proxy,old_homeownership_proxy,aggregate_homeownership_proxy,age_share_15,age_share_25,age_share_35,age_share_45,age_share_55,age_share_65,age_share_75,age_share_85,boom_generation_age,parent_generation_age,child_generation_age,boom_generation_homeownership_proxy_level,parent_generation_homeownership_proxy_level,child_generation_homeownership_proxy_level,boom_generation_housing_burden_proxy_level,parent_generation_housing_burden_proxy_level,child_generation_housing_burden_proxy_level
21,-6,0.278868534035307,0.730425723002041,0.417737057913399,0.200473904196258,0.429070585344035,39.6044929913494,0.556279139701891,0.944550462792694,0.833370246713399,0.667203115100687,0.234192047118385,0.183545010795014,0.147894725550786,0.127689319491037,0.106204992848519,0.084379266307383,0.0613318893878727,0.0547627485010024,16.5,41.5,-8.5,0.141924687712338,0.904704944037732,NaN,0.00248804798849013,0.00268115751518312,NaN
22,-6,0.274954476383563,0.730425723002041,0.419253667275312,0.204315892606145,0.467672354290884,39.6066275676897,0.560949806965265,0.944600092520004,0.832923939650985,0.672192737884858,0.229980340039539,0.189273327235773,0.150611059151997,0.121357595947265,0.104461785019281,0.086710427367348,0.0685430101980377,0.0490624550407591,17.5,42.5,-7.5,0.260234456626411,0.898873550396606,NaN,0.00249436205692936,0.00267687350422357,NaN
23,-6,0.275858088951686,0.730425723002041,0.412062868235572,0.210269587667114,0.508095796634294,39.9386906231559,0.55382301041887,0.944406154097236,0.832573071462784,0.673353051594871,0.226445247094137,0.185617621141436,0.155101112330944,0.123419095257502,0.0991473365088677,0.0851716483448376,0.0703412322758275,0.0547567070464487,18.5,43.5,-6.5,0.401749773441131,0.892723727278977,NaN,0.00250031117599369,0.00266854151662944,NaN
24,-6,0.278670563773011,0.730425723002041,0.411553126888399,0.206928869299142,0.537389171915716,39.9338927181384,0.550812565335249,0.94442211040014,0.833278180125024,0.67148528613656,0.228075714603787,0.183477412284613,0.152698793017235,0.127594311913519,0.101224898881705,0.0811539321327996,0.0693624786010136,0.0564124585653286,19.5,44.5,-5.5,0.547036616867484,0.886243851074289,NaN,0.00250629815305144,0.00266167954265418,NaN
25,-6,0.278170377871995,0.730425723002041,0.414794072706405,0.204372710291436,0.570114469063567,39.7990995049375,0.554528652724696,0.944496674329758,0.833405612365208,0.670156553062484,0.2301760355105,0.184618037195905,0.150790748328907,0.125495367420335,0.104547101252917,0.0827735450348298,0.0660259726030373,0.0555731926535694,20.5,45.5,-4.5,0.676570263666601,0.881216005981697,NaN,0.00251261802236082,0.00265284765827658,NaN
26,-6,0.276371255290389,0.730425723002041,0.415957271683122,0.205672626351538,0.609033454026808,39.7394196834164,0.556840941645006,0.94450845614061,0.832907621965258,0.671315300055656,0.229694538872576,0.186262732810546,0.151683031347368,0.123890374705891,0.102796695912081,0.0854647407552707,0.0673236378798646,0.0528842477164028,21.5,46.5,-3.5,0.779357543875593,0.877827027846964,NaN,0.00251890863426906,0.0026392871017068,NaN
27,-6,0.276742010812161,0.730425723002041,0.413795771992967,0.207326537781728,0.650721233083097,39.8473083239988,0.554541633162384,0.944464937542144,0.832948596464862,0.67229177925581,0.228051175285159,0.185744596707808,0.152928523298182,0.12453732232598,0.101411844601142,0.0839757311975654,0.0694644583637649,0.0538863482203975,22.5,47.5,-2.5,0.854165957610292,0.874377336866152,NaN,0.00252485867370218,0.0026243725262788,NaN
28,-6,0.277710609569036,0.730425723002041,0.412989294644296,0.206806940861144,0.692120389644272,39.8811827584006,0.553113266102551,0.944447479841109,0.833140065182209,0.671457339837526,0.228476888114579,0.184512406529718,0.152583106478037,0.125625776294544,0.101994881721979,0.0828878852848745,0.0682900148755373,0.0556290407007323,23.5,48.5,-1.5,0.90551664346216,0.870906252059932,NaN,0.0025308302306432,0.00260972295374171,NaN
29,-6,0.277584200357247,0.730425723002041,0.414385782894202,0.205583514988163,0.701445293915251,39.811550525761,0.554452620381197,0.944481322208848,0.833170318242257,0.670979563269671,0.229416284022886,0.184969498871316,0.151663272693177,0.125418413435648,0.10294901598881,0.0834152282565618,0.0674464443477676,0.0547218423838331,24.5,49.5,-0.5,0.93949421754285,0.867458244270018,NaN,0.00253704981851927,0.00259566737900769,NaN
30,-6,0.277005176043215,0.73042572300204,0.414776719369009,0.205985300204006,0.723809336502685,39.7987824898125,0.555294809926283,0.944487788462556,0.833058571082885,0.671394376599845,0.229165361504861,0.185611357864148,0.151941857683385,0.124582698963654,0.102713423779947,0.0841417665376108,0.0678321846132317,0.0540113490531631,25.5,50.5,0.5,0.951028721353897,0.864084068022826,NaN,0.00254931537308398,0.00258140040680114,NaN
31,-6,0.27703043385575,0.73042572300204,0.414055190496183,0.206672249499825,0.788569224419318,39.831801547062,0.554589376400461,0.944469690201819,0.8330137422987,0.671693899782793,0.2286649739115,0.185390216584683,0.152454198962611,0.124799335927306,0.102019025114075,0.0839410045597306,0.0684163054212419,0.0543149395188527,26.5,51.5,1.5,0.949636153840149,0.860842039476016,NaN,0.0025673980965787,0.00256679376144612,NaN
32,-6,0.277398622823848,0.730425723002041,0.413766560310895,0.206456805202927,0.844951071897885,39.8441365325536,0.554035609898965,0.944465743534196,0.83310064402706,0.671490986926621,0.228738520655765,0.18502803965513,0.152307650386797,0.125249008622793,0.102219975476588,0.0833927296469268,0.0682687920747332,0.0547952834812671,27.5,52.5,2.5,0.948193506224774,0.857799520939193,NaN,0.0025853791895239,0.00255218844223509,NaN
