t,price,births,fertility_rate,young_share,old_share,theta,average_age,n_home,young_homeownership_proxy,old_homeownership_proxy,aggregate_homeownership_proxy,age_share_15,age_share_25,age_share_35,age_share_45,age_share_55,age_share_65,age_share_75,age_share_85,boom_generation_age,parent_generation_age,child_generation_age,boom_generation_homeownership_proxy_level,parent_generation_homeownership_proxy_level,child_generation_homeownership_proxy_level,boom_generation_housing_burden_proxy_level,parent_generation_housing_burden_proxy_level,child_generation_housing_burden_proxy_level
63,-0.43532826991215,0.0858052384889072,0.240013026831797,0.194527371566697,0.447970206079203,0.930612714629615,53.9968096258205,0.172145106803439,0.443923836382392,0.739720366853889,0.552355082176946,0.0938896735180524,0.100637698048644,0.109474913254193,0.119037383301331,0.128990125798576,0.139434637877968,0.149901381871767,0.158634186329468,58.5,83.5,33.5,0.730958315673572,0.577318720922356,0.464599661060161,0.649005100070298,0.647052224433807,0.664686560157203
64,-0.426615167014767,0.0856257820965057,0.239595139407262,0.194248197862649,0.448374844039049,0.930721205249562,54.0184345852265,0.171788994087357,0.442758569805978,0.739556445049287,0.552113993717738,0.0937340177414611,0.100514180121188,0.109387376117987,0.118992919589954,0.128996662390361,0.139500283706149,0.150034223026868,0.158840337306033,59.5,84.5,34.5,0.735799479848497,0.559105166095701,0.469608179554266,0.654378395524349,0.652714690044418,0.671952681262384
65,-0.417849526057672,0.0854454489664148,0.239175466391625,0.19396733560139,0.448782607544924,0.93079852084388,54.0402133684184,0.171431020585413,0.441587030937626,0.739391514811135,0.551872111805044,0.0935774495372407,0.10038988606415,0.109299221400737,0.118947943726452,0.129002891726497,0.139566221598822,0.15016819972595,0.159048186220151,60.5,85.5,35.5,0.740696688040639,NaN,0.473854071682015,0.65983185197198,NaN,0.678326731964291
66,-0.409035698696778,0.0852643835357036,0.238754227519425,0.193684846514132,0.449193169001775,0.930842041535798,54.062138262665,0.17107123106292,0.440409835487317,0.739225632383454,0.551629529517702,0.0934200541734234,0.100264792340709,0.109210456080249,0.118902593541774,0.12900893486207,0.139632276576497,0.150303028167736,0.159257864257542,61.5,86.5,36.5,0.745650094462886,NaN,0.47736105351526,0.66536384703658,NaN,0.683788667542746
67,-0.400178279800484,0.0850826987851832,0.238331652680889,0.193400971192322,0.449606166851976,0.930857006614392,54.0841895426175,0.170709832502118,0.439227608227531,0.739058883727626,0.551386391398985,0.093261985160495,0.100138986031827,0.109121050568862,0.118856873109413,0.129014938277428,0.139698577308111,0.150438518693355,0.159469070850509,62.5,87.5,37.5,0.750659747614042,NaN,0.480909972658733,0.670972522115847,NaN,0.689325857089372
68,-0.391281157207253,0.0849004430975247,0.237907936591741,0.193115906563117,0.450021500646559,0.930845832245417,54.1063548224786,0.170347082320887,0.438040883476882,0.738891358072261,0.551142849745618,0.093103321915286,0.100012584647831,0.1090310488969,0.118810695731164,0.129020848162259,0.139765220271689,0.150574744018841,0.159681536356028,63.5,88.5,38.5,0.755725575404717,NaN,0.484503394802219,0.676656413723742,NaN,0.694936761044431
69,-0.382347860842642,0.0847176711154392,0.237483255663757,0.192829721124699,0.450439144805843,0.930806399185539,54.1286308043594,0.169983141882708,0.436850163710287,0.738723127854926,0.550899014437629,0.09294408364601,0.099885637478689,0.108940540302852,0.118764067726476,0.12902652604013,0.139832100110459,0.150711758408384,0.159895286286999,64.5,89.5,39.5,0.760847394944945,NaN,0.488143733673519,0.682414231826676,NaN,0.70062001007359
70,-0.373382105306688,0.0845344844842467,0.237057793873567,0.192542485971571,0.450858884205135,0.930737490172419,54.1510106893575,0.169618114212964,0.435655974680163,0.738554250692859,0.550654969886203,0.0927843255102808,0.0997581604612906,0.108849573798493,0.118717081661244,0.129031974363556,0.139899062894477,0.150849445207477,0.160110376103181,65.5,90.5,40.5,0.761801626007994,NaN,0.491833314356375,0.688402140471651,NaN,0.706374034409165
71,-0.364387678488692,0.0843509866691779,0.236631737406105,0.19225435813825,0.451280411991018,0.930641645405489,54.1734806619263,0.169252155599686,0.434458839451441,0.738384790265588,0.55041081235866,0.0926241521998146,0.0996302059384352,0.108758159686473,0.118669783747413,0.129037286436846,0.139966104152165,0.150987631741171,0.160326676097681,66.5,91.5,41.5,0.758549598584761,NaN,0.49557435853281,0.694621852587181,NaN,0.712197147592751
72,-0.355368002819172,0.0841672446794026,0.236205253891154,0.191965511282925,0.451703529549724,0.930522134364964,54.1960274198604,0.168885471153425,0.433259228198112,0.738214817328566,0.550166651917346,0.0924636518723736,0.0995018594105516,0.10866632598412,0.118622154020501,0.12904247916273,0.140033289600534,0.151126275752176,0.160543964197014,67.5,92.5,42.5,0.755302126159748,NaN,0.499368940281026,0.700915456877503,NaN,0.71808785598041
73,-0.346326059765242,0.0839833089071285,0.235778488994902,0.191676050911723,0.452128143164079,0.930380492094776,54.2186437243097,0.168518231348581,0.432057559048959,0.73804439375257,0.549922582203701,0.092302867726515,0.0993731831852081,0.108574130799748,0.118574185053639,0.12904749007081,0.14010059401757,0.151265401911308,0.160762147235202,68.5,93.5,43.5,0.752059617705361,NaN,0.503218985381131,0.707281833356547,NaN,0.724044913101207
74,-0.337264599798003,0.0837992437650942,0.235351576488973,0.191386046869135,0.452554116969026,0.930217708663546,54.2413238419241,0.168150553586531,0.43085422230452,0.73787356760199,0.549678669261821,0.0921418396246724,0.099244207244463,0.108481624349658,0.118525921118547,0.129052290693633,0.140167928078995,0.151404960506738,0.160981228383294,69.5,94.5,44.5,0.748822469825232,NaN,0.507126297716977,0.713719964757154,NaN,0.730067176064594
75,-0.328186210612134,0.0836151206814969,0.234924641553038,0.191095597799202,0.452981242634672,0.930035895456078,54.2640588431098,0.167782552672223,0.429649580966378,0.73770238149437,0.549434970981733,0.0919806310252785,0.0991149667739236,0.10838883116142,0.118477408326597,0.129056920078108,0.140235251464411,0.151544845591893,0.161201145578368,70.5,95.5,45.5,0.745591067349668,NaN,0.518885866504218,0.720228892954743,NaN,0.735778359871682
76,-0.319093194864179,0.0834309944216887,0.234497795109779,0.190804820578811,0.453409341935464,0.929837946440255,54.2868389271718,0.167414364446591,0.428443955763802,0.737530879145005,0.549191549869822,0.0918193059721903,0.098985514606621,0.108295772935947,0.118428655432269,0.129061409117508,0.140302586045918,0.151684991984589,0.161421763904957,71.5,96.5,46.5,0.74236578266004,NaN,0.538454297707468,0.726807811394707,NaN,0.741168786125032
77,-0.309987490498519,0.0832469025690316,0.234071130216805,0.190513803416205,0.453838310866639,0.92962617781094,54.3096572229411,0.167046115103186,0.427237620649838,0.737359100538345,0.548948463186011,0.0916579049413415,0.0988558984748638,0.108202484298746,0.118379661077587,0.129065740340823,0.140369936448448,0.151825392543876,0.161642981874315,72.5,97.5,47.5,0.739146975670059,NaN,0.558043532819437,0.733456131337463,NaN,0.7466099215253
78,-0.300870744853321,0.0830628816837074,0.233644725685691,0.190222601329995,0.454268060978184,0.929402128323634,54.3325092345893,0.16667789699072,0.426030813417873,0.737187076221786,0.54870575198646,0.0914964548681849,0.0987261464618105,0.108109000506415,0.118330444721241,0.129069892464164,0.140437262510363,0.151966029862654,0.161864768605167,73.5,98.5,48.5,0.735934994856287,NaN,0.577675734694322,0.740173437790244,NaN,0.752101099385124
79,-0.291744407938713,0.0828789716450741,0.233218650557515,0.189931268602467,0.454698475001016,0.92916729533991,54.3553899602354,0.166309784252739,0.424823744135218,0.737014830168263,0.54846344658993,0.0913349887807395,0.0985962798217273,0.10801534379968,0.118281035734109,0.129073876862728,0.140504530685376,0.152106849687148,0.162087094628491,74.5,99.5,49.5,0.732730178192379,NaN,0.59737108933957,0.746959428477036,NaN,0.757641769482381
