case_name,period_index,calendar_year,final_price,implied_price,policy_reference_price_used,Hdemand,Hsupply,excess_demand,rent_share
steady_state_fixed_price_2,7,2016,1.96032991548153,1.96032887228097,2,0.037647691049478,0.0376477110839186,-2.00344406550701e-08,0.985694801206391
steady_state_fixed_price_2,8,2017,1.90811521146529,1.90808199632927,2,0.0366443011224392,0.0366449390119264,-6.37889487238585e-07,0.986076049691303
steady_state_fixed_price_2,9,2018,1.97749491329228,1.97737898809366,2,0.037975134827688,0.0379773611459983,-2.22631831025416e-06,0.985570250868445
steady_state_fixed_price_2.001,1,2010,2.00033601210982,2.00033601210982,2.001,0.0384160194974987,0.0384160194974987,0,0.985401998908138
steady_state_fixed_price_2.001,2,2011,2.08956545466459,2.08956545466921,2.001,0.0401296515994858,0.0401296515993972,8.86166140467992e-14,0.984750807814768
steady_state_fixed_price_2.001,3,2012,2.16815056664465,2.16815056676778,2.001,0.0416388616423565,0.0416388616399917,2.36487912586014e-12,0.984177866726737
steady_state_fixed_price_2.001,4,2013,2.1507540931034,2.15075409463941,2.001,0.0413047661661837,0.0413047661366851,2.94986396420782e-11,0.984304849847499
steady_state_fixed_price_2.001,5,2014,2.00526115933193,2.00526116005308,2.001,0.0385106058961192,0.0385106058822696,1.38496158985646e-11,0.985366787766941
steady_state_fixed_price_2.001,6,2015,2.03818293350372,2.03818300700314,2.001,0.0391428628302895,0.039142861418749,1.41154041927161e-09,0.985126620589399
steady_state_fixed_price_2.001,7,2016,1.96032991548153,1.96032887228097,2.001,0.037647691049478,0.0376477110839186,-2.00344406550701e-08,0.985694801206391
steady_state_fixed_price_2.001,8,2017,1.90811521146529,1.90808199632927,2.001,0.0366443011224392,0.0366449390119264,-6.37889487238585e-07,0.986076049691303
steady_state_fixed_price_2.001,9,2018,1.97749488991869,1.97737896291378,2.001,0.0379751343441139,0.0379773606971136,-2.22635299964441e-06,0.985570250941948
steady_state_fixed_price_2.002,1,2010,2.00033601210982,2.00033601210982,2.002,0.0384160194974987,0.0384160194974987,0,0.985401998908138
steady_state_fixed_price_2.002,2,2011,2.08956545466459,2.08956545466921,2.002,0.0401296515994858,0.0401296515993972,8.86166140467992e-14,0.984750807814768
steady_state_fixed_price_2.002,3,2012,2.16815056664465,2.16815056676778,2.002,0.0416388616423565,0.0416388616399917,2.36487912586014e-12,0.984177866726737
steady_state_fixed_price_2.002,4,2013,2.1507540931034,2.15075409463941,2.002,0.0413047661661837,0.0413047661366851,2.94986396420782e-11,0.984304849847499
steady_state_fixed_price_2.002,5,2014,2.00526115933193,2.00526116005308,2.002,0.0385106058961192,0.0385106058822696,1.38496158985646e-11,0.985366787766941
steady_state_fixed_price_2.002,6,2015,2.03818293350372,2.03818300700314,2.002,0.0391428628302895,0.039142861418749,1.41154041927161e-09,0.985126620589399
steady_state_fixed_price_2.002,7,2016,1.96032991548153,1.96032887228097,2.002,0.037647691049478,0.0376477110839186,-2.00344406550701e-08,0.985694801206391
steady_state_fixed_price_2.002,8,2017,1.90811521146529,1.90808199632927,2.002,0.0366443011224392,0.0366449390119264,-6.37889487231647e-07,0.986076049691303
steady_state_fixed_price_2.002,9,2018,1.97749488991869,1.97737896291378,2.002,0.0379751343441139,0.0379773606971136,-2.22635299964441e-06,0.985570250941948
steady_state_fixed_price_2.005,1,2010,2.00033601210982,2.00033601210982,2.005,0.0384160194974987,0.0384160194974987,0,0.985401998908138
steady_state_fixed_price_2.005,2,2011,2.01700377478539,2.01149781479179,2.005,0.0386303794984494,0.0387361202665934,-0.000105740768144034,0.985320531426659
steady_state_fixed_price_2.005,3,2012,1.64486959503936,1.61010301240353,2.005,0.0309216793293823,0.0315893640125126,-0.000667684683130276,0.988249868756889
steady_state_fixed_price_2.005,4,2013,1.26293305855779,1.21198714586432,2.005,0.0232759504125177,0.0242543556221934,-0.000978405209675674,0.991155267512333
steady_state_fixed_price_2.005,5,2014,0.889472755556882,0.835271955212052,2.005,0.0160412168370133,0.0170821314584677,-0.00104091462145446,0.993904557820808
steady_state_fixed_price_2.005,6,2015,0.469730049607213,0.419325096843521,2.005,0.00805304758731046,0.00902106377879929,-0.00096801619148883,0.996940112912338
steady_state_fixed_price_2.005,7,2016,0.4,7.24575168148022e-05,2.005,1.39153090373147e-06,0.00768191329155346,-0.00768052176064973,0.999999760487216
steady_state_fixed_price_2.005,8,2017,0.4,7.60036546965247e-05,2.005,1.45963371304968e-06,0.00768191329155346,-0.00768045365784041,0.999999746946577
steady_state_fixed_price_2.005,9,2018,0.4,7.82702221191976e-05,2.005,1.50316264907576e-06,0.00768191329155346,-0.00768041012890438,0.999999737666317
