outer_iter,period,year,is_report_period,political_pass_through,vote_scale,demographic_scenario,age_col_requested,age_col_used,age_year,demographic_horizon_capped,price_guess,price_generated,vote,vote_resid,pressure,restriction,homeownership,housing_demand,abs_log_path_gap,abs_log_price_move,path_relaxation
9,33,2033,1,-0.006,0.02,published_baby_boom,84,84,2033,0,8.96183127420938,8.95655882722125,0.414943364606675,0.0101808542683842,0.469198992178353,-0.00281519395307012,0.424649121190666,0.864945359747701,0.000588495630517008,0.00216912679898296,0.01
9,34,2034,1,-0.006,0.02,published_baby_boom,85,85,2034,0,8.96128199525325,8.95655882722125,0.414943364606675,0.0101808542683842,0.469198992178353,-0.00281519395307012,0.424811829416469,0.865276884990678,0.000527202824066492,0.00223041960543341,0.01
9,35,2035,1,-0.006,0.02,published_baby_boom,86,86,2035,0,8.96073274996292,8.95655882722125,0.414943364606675,0.0101808542683842,0.469198992178353,-0.00281519395307012,0.424886179455131,0.865428449599916,0.000465910017615351,0.00229171241188462,0.01
9,36,2036,1,-0.006,0.02,published_baby_boom,87,87,2036,0,8.96018353833636,8.95655882722125,0.414943364606675,0.0101808542683842,0.469198992178353,-0.00281519395307012,0.425048650269233,0.865759489197555,0.000404617211165364,0.00235300521833465,0.01
9,37,2037,1,-0.006,0.02,published_baby_boom,88,88,2037,0,8.95963436037148,8.95604319932651,0.41330102450324,0.00853851416494927,0.402748880737926,-0.00241649328442755,0.425235960873085,0.866141115464483,0.000400895928284635,0.00241429802478548,0.01
9,38,2038,1,-0.006,0.02,published_baby_boom,89,89,2038,0,8.95908521606624,8.95604319932651,0.41330102450324,0.00853851416494927,0.402748880737926,-0.00241649328442755,0.425465906869722,0.866609569874713,0.000339603121834105,0.00247559083123599,0.01
9,39,2039,1,-0.006,0.02,published_baby_boom,90,90,2039,0,8.95853610541855,8.95604319932651,0.41330102450324,0.00853851416494927,0.402748880737926,-0.00241649328442755,0.426297158561692,0.868302719324248,0.00027831031538354,0.0025368836376865,0.01
9,40,2040,1,-0.006,0.02,published_baby_boom,91,91,2040,0,8.95798702842637,8.95604319932651,0.41330102450324,0.00853851416494927,0.402748880737926,-0.00241649328442755,0.429051518950899,0.873912894756728,0.000217017508932984,0.00259817644413705,0.01
9,41,2041,0,-0.006,0.02,published_baby_boom,92,92,2041,0,8.96078547285535,8.95961469166935,0.416049068880816,0.0112865585425248,0.511181512926671,-0.00306708907756003,0.426281687453098,0.868271503873776,0.000130664625444864,0.0022858286589826,0.01
9,42,2042,0,-0.006,0.02,published_baby_boom,93,93,2042,0,8.96078547285535,8.95961469166935,0.416049068880816,0.0112865585425248,0.511181512926671,-0.00306708907756003,0.426129971419241,0.867962501349708,0.000130664625444864,0.0022858286589826,0.01
9,43,2043,0,-0.006,0.02,published_baby_boom,94,94,2043,0,8.96078547285535,8.95961469166935,0.416049068880816,0.0112865585425248,0.511181512926671,-0.00306708907756003,0.426043227265079,0.867785829021475,0.000130664625444864,0.0022858286589826,0.01
9,44,2044,0,-0.006,0.02,published_baby_boom,95,95,2044,0,8.96078547285535,8.95961469166935,0.416049068880816,0.0112865585425248,0.511181512926671,-0.00306708907756003,0.425955528093165,0.867607210707101,0.000130664625444864,0.0022858286589826,0.01
9,45,2045,0,-0.006,0.02,published_baby_boom,96,96,2045,0,8.96078547285535,8.95378749982166,0.415742447053094,0.0109799367148027,0.499767982679483,-0.0029986078960769,0.425864334719767,0.867421475162306,0.000781260418577337,0.0022858286589826,0.01
9,46,2046,0,-0.006,0.02,published_baby_boom,97,97,2046,0,8.96078547285535,8.95378749982166,0.415742447053094,0.0109799367148027,0.499767982679483,-0.0029986078960769,0.425765014185208,0.867219186868956,0.000781260418577337,0.0022858286589826,0.01
9,47,2047,0,-0.006,0.02,published_baby_boom,98,98,2047,0,8.96078547285535,8.95378749982166,0.415742447053094,0.0109799367148027,0.499767982679483,-0.0029986078960769,0.425663338655286,0.867012102815588,0.000781260418577337,0.0022858286589826,0.01
9,48,2048,0,-0.006,0.02,published_baby_boom,99,99,2048,0,8.96078547285535,8.95378749982166,0.415742447053094,0.0109799367148027,0.499767982679483,-0.0029986078960769,0.425559517846566,0.866800649330638,0.000781260418577337,0.0022858286589826,0.01
9,49,2049,0,-0.006,0.02,published_baby_boom,100,100,2049,0,8.96078547285535,8.95440068676404,0.415518591639701,0.0107560813014105,0.491323926716225,-0.00294794356029735,0.425456061881327,0.866589939406486,0.000712779237094371,0.0022858286589826,0.01
9,50,2050,0,-0.006,0.02,published_baby_boom,101,101,2050,0,8.96078547285535,8.95440068676404,0.415518591639701,0.0107560813014105,0.491323926716225,-0.00294794356029735,0.425352479627919,0.866378972638957,0.000712779237094371,0.0022858286589826,0.01
9,51,2051,0,-0.006,0.02,published_baby_boom,102,102,2051,0,8.96078547285535,8.95440068676404,0.415518591639701,0.0107560813014105,0.491323926716225,-0.00294794356029735,0.425251846158264,0.866174011816603,0.000712779237094371,0.0022858286589826,0.01
9,52,2052,0,-0.006,0.02,published_baby_boom,103,103,2052,0,8.96078547285535,8.95440068676404,0.415518591639701,0.0107560813014105,0.491323926716225,-0.00294794356029735,0.4251476631358,0.865961823380087,0.000712779237094371,0.0022858286589826,0.01
