T,candidate_id,period,year,political_persistence,political_pass_through,price_pass_through,price,vote,vote_resid,pressure,restriction,homeownership,housing_demand,inner_iter
80,1,51,2051,0,-0.006,1,8.96808845595721,0.409767586821749,0.00500507648345822,0.24515724605825,-0.00147116695353973,0.422842255306569,0.861267441787802,3
80,1,52,2052,0,-0.006,1,8.96808845595721,0.409767586821749,0.00500507648345822,0.24515724605825,-0.00147116695353973,0.42274323129046,0.86106574775834,3
80,1,53,2053,0,-0.006,1,8.96870801017903,0.409522943595659,0.00476043325736786,0.233626258980282,-0.00140208502765171,0.422600595134214,0.86077522152594,3
80,1,54,2054,0,-0.006,1,8.96870801017903,0.409522943595659,0.00476043325736786,0.233626258980282,-0.00140208502765171,0.422486230269667,0.860542266775374,3
80,1,55,2055,0,-0.006,1,8.96870801017903,0.409522943595659,0.00476043325736786,0.233626258980282,-0.00140208502765171,0.422367007955087,0.860299408882389,3
80,1,56,2056,0,-0.006,1,8.96870801017903,0.409522943595659,0.00476043325736786,0.233626258980282,-0.00140208502765171,0.422388339685563,0.860342896933796,3
80,1,57,2057,0,-0.006,1,8.96978014634601,0.409102916804409,0.00434040646611833,0.213676247256784,-0.00128255029775706,0.422091269867117,0.859737668250918,3
80,1,58,2058,0,-0.006,1,8.96978014634601,0.409102916804409,0.00434040646611833,0.213676247256784,-0.00128255029775706,0.421826941910702,0.859199127482364,3
80,1,59,2059,0,-0.006,1,8.96978014634601,0.409102916804409,0.00434040646611833,0.213676247256784,-0.00128255029775706,0.421575703022479,0.858687249633524,3
80,1,60,2060,0,-0.006,1,8.96978014634601,0.409102916804409,0.00434040646611833,0.213676247256784,-0.00128255029775706,0.421340630738609,0.858208303401691,3
80,1,61,2061,0,-0.006,1,8.97294533645286,0.407881812432134,0.00311930209384254,0.154712666584177,-0.000929739890807756,0.421039540919233,0.857594900876194,3
80,1,62,2062,0,-0.006,1,8.97294533645286,0.407881812432134,0.00311930209384254,0.154712666584177,-0.000929739890807756,0.420790512670183,0.857087537034786,3
80,1,63,2063,0,-0.006,1,8.97294533645286,0.407881812432134,0.00311930209384254,0.154712666584177,-0.000929739890807756,0.420568855200984,0.856635925791342,3
80,1,64,2064,0,-0.006,1,8.97294533645286,0.407881812432134,0.00311930209384254,0.154712666584177,-0.000929739890807756,0.420362890315465,0.856216283569648,3
80,1,65,2065,0,-0.006,1,8.97603540202338,0.406717875436493,0.00195536509820243,0.0974579311186244,-0.000585423336450024,0.420201803412752,0.855888054658249,3
80,1,66,2066,0,-0.006,1,8.97603540202338,0.406717875436493,0.00195536509820243,0.0974579311186244,-0.000585423336450024,0.420010964344442,0.855499237932346,3
80,1,67,2067,0,-0.006,1,8.97603540202338,0.406717875436493,0.00195536509820243,0.0974579311186244,-0.000585423336450024,0.419979677485769,0.855435532194547,3
80,1,68,2068,0,-0.006,1,8.97603540202338,0.406717875436493,0.00195536509820243,0.0974579311186244,-0.000585423336450024,0.419945133351059,0.855365188676004,3
80,1,69,2069,0,-0.006,1,8.97762942047563,0.406119614467536,0.00135710412924545,0.0677512553421723,-0.000407853077431343,0.419653410353864,0.85477103956369,3
80,1,70,2070,0,-0.006,1,8.97762942047563,0.406119614467536,0.00135710412924545,0.0677512553421723,-0.000407853077431343,0.419581860439857,0.854625320585031,3
80,1,71,2071,0,-0.006,1,8.97762942047563,0.406119614467536,0.00135710412924545,0.0677512553421723,-0.000407853077431343,0.419518284947906,0.854495841252878,3
80,1,72,2072,0,-0.006,1,8.97762942047563,0.406119614467536,0.00135710412924545,0.0677512553421723,-0.000407853077431343,0.419464376351257,0.854386048430749,3
80,1,73,2073,0,-0.006,1,8.97838749421231,0.405840276168598,0.00107776583030683,0.0538361891041326,-0.00032341634062738,0.419375924622567,0.854205897834302,3
80,1,74,2074,0,-0.006,1,8.97838749421231,0.405840276168598,0.00107776583030683,0.0538361891041326,-0.00032341634062738,0.419317981542674,0.854087882876446,3
80,1,75,2075,0,-0.006,1,8.97838749421231,0.405840276168598,0.00107776583030683,0.0538361891041326,-0.00032341634062738,0.419269854814372,0.853989859476061,3
80,1,76,2076,0,-0.006,1,8.97838749421231,0.405840276168598,0.00107776583030683,0.0538361891041326,-0.00032341634062738,0.419228651884694,0.85390593662666,3
80,1,77,2077,0,-0.006,1,8.97892355512065,0.405641378328867,0.000878867990575849,0.0439151361304405,-0.000263712423151055,0.419192553643148,0.853832409155318,3
80,1,78,2078,0,-0.006,1,8.97892355512065,0.405641378328867,0.000878867990575849,0.0439151361304405,-0.000263712423151055,0.419156873453267,0.853759731899244,3
80,1,79,2079,0,-0.006,1,8.97892355512065,0.405641378328867,0.000878867990575849,0.0439151361304405,-0.000263712423151055,0.419125819467779,0.853696476020175,3
80,1,80,2080,0,-0.006,1,8.97892355512065,0.405641378328867,0.000878867990575849,0.0439151361304405,-0.000263712423151055,0.419097404293255,0.853638593605153,3
